,date,news title,news source(url),content summary,keywords,class_name,full Article 
28,2022-02-23 02:10:25+00:00,Man attempts to hit police officer with his car in Yishun,https://www.channelnewsasia.com/singapore/man-attempt-hit-police-officer-car-yishun-cheating-2490371,"SINGAPORE: A 26-year-old man attempted to hit a police officer with his car after ignoring instructions to step out of the vehicle in a car park in Yishun on Wednesday (Feb 9), said the police.
The incident happened after the man was identified as a suspect in relation to a case of cheating.
After inspecting the victim's watch, the man decided not to proceed with the purchase and allegedly returned a similar watch to the victim, said the police.
Upon returning home, the victim realised that the man had returned a different watch, the police said.
The offence of rash act carries a jail term of up to six months, a fine of up to S$2,500, or both.","hit, victim, officer, attempts, carries, yishun, offence, watch, man, term, returned, rash, suspect, victims, car",Yishun,"SINGAPORE: A 26-year-old man attempted to hit a police officer with his car after ignoring instructions to step out of the vehicle in a car park in Yishun on Wednesday (Feb 9), said the police.

One of the officers managed to move away to avoid being knocked down and the suspect then sped off, the police said in a news release on Thursday.

The man was arrested later in the day after he was spotted at Ang Mo Kio Ave 3.

The incident happened after the man was identified as a suspect in relation to a case of cheating.

The police had received a report on Tuesday from a 28-year-old victim who had posted online looking to sell his luxury watch for S$35,000.

The man had replied to the victim’s posting and they subsequently met at Sengkang Square.

After inspecting the victim's watch, the man decided not to proceed with the purchase and allegedly returned a similar watch to the victim, said the police.

Upon returning home, the victim realised that the man had returned a different watch, t"
29,2022-02-03 13:27:52+00:00,"We Review The February 2022 BTO Launch Sites (Geylang, Kallang/Whampoa, Tengah, Yishun)",https://stackedhomes.com/editorial/we-review-the-february-2022-bto-launch-sites-geylang-kallang-whampoa-tengah-yishun/,"For starters, Dakota MRT station (Circle Line) appears to be within a five minutes walk (to exit B at least).
Buyers who want more space will be disappointed to know there are no 5-room flats on offer.
The second plot consists of 560 units, of 2, 3, 4, and 5-room flats.
This is between Tengah Drive and Tengah Park Avenue (even these roads are not yet built).
However, some realtors opined that Tengah may still be easier to get, as the Yishun sites will be considered the more convenient of the two.","units, youre, 2022, review, area, yishun, sites, mrt, geylang, 5room, tengah, bto, walk, walking, kallangwhampoa, launch, flats",Yishun,"The February 2022 launch is somewhat overshadowed by November; and we can foresee a few disgruntled buyers complaining about their second choice (let’s face it; with three applicants per flat, the odds of scoring the Rochor development were never high). Still though, don’t be too quick to dismiss all the February launch sites as being worse off:

Locations of the February 2022 sites

There are four towns up for February 2022:

Geylang (Mature estate)

Kallang / Whampoa (Mature estate)

Tengah

Yishun

HDB Town Available Units Flat Types Est. Price* Geylang 440 2,3, and 4-room 3-room: $390k to $460k

4-room: $580k to $680k Kallang / Whampoa 390 3 and 4-room 3-room: $390k to $450k

4-room: $550k to $650k Tengah 1,270 2,3,4, and 5-room 3-room: $220k to $260k

4-room: $300k to $400k

5-room: $420k to $520k Yishun 1,830 2,3,4, and 5-room 3-room: $190k to $250k

4-room: $300k to $380k

5-room: $400k to $500k

1. Geylang

Main highlights:

Within walking distance of Dakota MRT

Notable school"
30,2022-02-04 08:18:41+00:00,BoxFan: DIY Modern Cai Png Eatery By Ex-Restaurant Chefs In Yishun,https://eatbook.sg/boxfan-yishun/,"Image credit: @cliffton_jtThe concept behind BoxFan is what they refer to as “modern cai png”, where you build your own bowl of a base, proteins, and toppings.
With five bases, eight proteins, and 10 toppings to choose from, there are more than a thousand possible combinations!
Complete your meal with a drink from their extensive selection of bubble teas, smoothies, fruit teas, teas, and fizzy drinks.
For fruit tea lovers, their Signature Fruit Tea ($5.80), made similar to a virgin sangria mocktail, features an assortment of fruits, such as grapes and lemon, mixed with jasmine green tea.
Image credit: @dazeliciousssEach drink at BoxFan comes in a tear cup that you can peel for a mystery prize.","tea, exrestaurant, proteins, cai, choose, diy, drink, toppings, boxfan, yishun, signature, eatery, fruit, chefs, png, credit, modern, teas",Yishun,"95 SHARES Facebook Twitter

BoxFan in Yishun



Image credit: @cliffton_jt

Besides our Northpoint City Food Guide, there are plenty of eateries located around Yishun. Located in The Brooks I Condominium, which is in the Springleaf neighbourhood, near Nee Soon, BoxFan is a relatively new eatery that offers affordable DIY grain bowls, as well as bubble teas that are made by an ex-mixologist!

The team behind BoxFan comprises two chefs whose experience include stints at the now-defunct White Rabbit, restaurants in Mandarin Oriental and Raffles Hotel, and a husband-and-wife duo. Of this couple, the husband used to make cocktails at Ce La Vi━the rooftop bar at Marina Bay Sands.



Image credit: @cliffton_jt

The concept behind BoxFan is what they refer to as “modern cai png”, where you build your own bowl of a base, proteins, and toppings. With five bases, eight proteins, and 10 toppings to choose from, there are more than a thousand possible combinations!



Image credit: @dazeliciousss

"
31,2022-02-18 12:33:11+00:00,February 2022 BTO Launch: Ultimate Guide To Choosing The Best Unit,https://stackedhomes.com/editorial/february-2022-bto-launch-ultimate-guide-to-choosing-the-best-unit/,"Welcome to the first BTO guide of the year – our February 2022 BTO Launch Guide to help you choose the most suitable unit.
Great there is 3 opt-in options for partition for utility, Dry and wet Kitchen, Kitchen from living/dining area.
Great there is 3 opt-in options for partition for utility, Dry and wet Kitchen, Kitchen from living/dining area.
Best StacksFlat Type Block Stacks Floor Level Reasons 2-Room (Type 1) 337B 619 Higher, Surpass carpark level Individual stack.
2-Room (Type 2) 337B 621 and 623 Higher, Surpass carpark level High floors enjoy an unblocked greenery view for now.","doors, guide, 2022, best, area, bedroom, dining, type, living, kitchen, 2room, bto, ultimate, unit, floor, choosing, launch, flats",Yishun,"Welcome to the first BTO guide of the year – our February 2022 BTO Launch Guide to help you choose the most suitable unit. This time around is slightly smaller than the November 2021 BTO launch, there will be 3,953 units across 4 estates on offer including the second Prime Location Public Housing Model (PLH). These are spread across 6 projects in Tengah, Yishun, Geylang and Kallang/Whampoa.

If you have set your sights this time, you’d probably need no introduction on the new PLH model, but just to recap:

The PLH model will impose additional restrictions, on HDB flats bought in prime areas:

– 10-year MOP instead of five years

– No renting out the whole flat

– Subsidy Recovery, on top of existing resale levy

– Tighter eligibility requirements

– Reduced number of flats set aside for MCPS

Our review is broken down by the 6 BTO sites on offer, starting with the mature estates. We share an overview of the project, the best stacks (in our opinion) as well as the pros and cons of the s"
32,2022-02-14 07:56:19+00:00,"S’porean Man Upset With $1.7K Bill At Yishun Salon, Hairstylist Claims He Agreed To It",https://mustsharenews.com/yishun-salon/,"But for one man in Singapore, his routine visit to a Yishun hair salon soon became a nightmare when he saw that his bill amounted to $1,771.
He had walked into the Yishun salon to get his hair cut and dyed on 5 Feb but unwittingly signed a hair treatment package as well.
SourceThe shop owner has since told Shin Min Daily News that the man has agreed and knowingly signed up for the packages.
Mr Lee complains to the Consumers Association of SingaporeAfter paying the bill, Mr Lee said he “felt cheated” and told his family about it.
Following that, Mr Lee and his niece headed back to the salon to confront the salon staff.","package, salon, hairstylist, sporean, mr, yishun, man, claims, staff, agreed, treatment, shin, bill, 17k, lee, hair, min, upset",Yishun,"Singaporean Man Lodges Complaint After Footing $1,771 Bill At Yishun Salon

At hair salons, we often rely on the advice of our trusted hairstylists.

But for one man in Singapore, his routine visit to a Yishun hair salon soon became a nightmare when he saw that his bill amounted to $1,771.

He had walked into the Yishun salon to get his hair cut and dyed on 5 Feb but unwittingly signed a hair treatment package as well.

Source

The shop owner has since told Shin Min Daily News that the man has agreed and knowingly signed up for the packages.

Finds out hair treatment package costs $1,771

On 5 Feb, a 61-year-old man Mr Lee told Shin Min Daily News that he visited the barbershop at Yishun Street 71 to get his hair cut and dyed.

While having his hair cut, he noticed that he had some white hair. He then decided to dye his hair.

The staff later pointed out that he had scalp issues and recommended he undergo scalp treatment.

Mr Lee shared that the staff did not mention anything about the"
33,2022-02-18 00:00:00,"Written Reply to Parliamentary Question on Public Waste Collection by Ms Grace Fu, Minister for Sustainability and the Environment",https://www.mse.gov.sg/resource-room/category/2022-02-18-written-reply-to-pq-on-public-waste-collection,"Answer:1 ALBA W&H Smart City Pte Ltd (ALBA W&H) took over as the appointed Public Waste Collector for the Woodlands-Yishun sector on 1 January 2022.
The initial delays in refuse and recyclables collection in some areas within this sector were due to inadequate manpower and vehicle resources.
Supply chain disruptions arising from the COVID-19 situation had also affected the arrival of specialised waste collection vehicles in Singapore.
Moreover, the new collection crew were not yet fully familiar with the collection routes and points.
2 NEA is working to introduce additional safeguards in the licensing conditions so as to ensure smoother transitions in future.","minister, ms, waste, collection, refuse, reply, alba, service, written, sustainability, sector, grace, parliamentary, question, recyclables, public, wh",Yishun,"Written Reply by Ms Grace Fu, Minister for Sustainability and the Environment, to Parliamentary Question on Public Waste Collection

Mr Zhulkarnain Abdul Rahim: To ask the Minister for Sustainability and the Environment following NEA’s appointment of a new public waste collection contractor from 1 January 2022 (a) what is the cause for the delay in the refuse and recyclables collection in Woodlands, Yishun, Sembawang, Choa Chu Kang, Bukit Panjang and parts of Ang Mo Kio; and (b) what are the steps taken to prevent such delays in the future, especially during a transition to a new contractor.

Answer:

1 ALBA W&H Smart City Pte Ltd (ALBA W&H) took over as the appointed Public Waste Collector for the Woodlands-Yishun sector on 1 January 2022. The initial delays in refuse and recyclables collection in some areas within this sector were due to inadequate manpower and vehicle resources. Supply chain disruptions arising from the COVID-19 situation had also affected the arrival of specialised"
34,2022-02-27 20:15:00+08:00,"May 2022 HDB BTO overview: Bukit Merah, Queenstown, Toa Payoh, Yishun and Jurong West",https://www.asiaone.com/money/may-2022-hdb-bto-overview-bukit-merah-queenstown-toa-payoh-yishun-and-jurong-west,"Towards the run-up to the Feb 2022 HDB BTO launch, we weren’t just anticipating the site plans, prices and names (will it contain “Parc” or “Residences”?)
We’re guessing these Bukit Merah BTO projects will fall under the Prime Location Public Housing (PLH) model.
Compared to the other May 2022 BTO sites, though, the Toa Payoh BTO is a little far from the MRT.
This BTO is also the smallest project in the May 2022 HDB BTO launch, with only around 380 units up for grabs.
In fact, it’s in between two MRT stations — Yishun MRT and Khatib MRT — and they’re both 10 minutes' walk away.","overview, merah, toa, hdb, 2022, queenstown, flexi, yishun, jurong, payoh, bukit, mrt, threeroom, bto, tworoom, units, projects, west",Yishun,"Towards the run-up to the Feb 2022 HDB BTO launch, we weren’t just anticipating the site plans, prices and names (will it contain “Parc” or “Residences”?) of the BTO projects. We were also looking forward to the locations of the next BTO launch in May 2022.

And now that HDB has released the locations of these May 2022 BTO projects, we took a quick look and found a few things that stood out to us.

For starters, there’ll be around 5,330 units across six projects in five towns, which means you’ll have more units and choices to ballot for, compared to the Feb launch.

Bukit Merah Queenstown Toa Payoh Yishun Jurong West Classification Mature estate Mature estate Mature estate Non-mature estate Non-mature estate Number of units Alexandra View BTO: 780



Henderson Road BTO: 1,660 860 380 640 1,010 Flat types 3-room and 4-room for both projects 3-room and 4-room 2-room Flexi, 3-room and 4-room 2-room Flexi, 4-room and 5-room 2-room Flexi, 3-room, 4-room and 5-room

Bukit Merah May 2022 BTO
"
35,2022-02-27 20:15:00+08:00,30 MRT station toilets in S’pore to be refurbished,https://mothership.sg/2022/02/mrt-stations-toilet-refurbishment/,"Starting from Feb. 18, both SMRT and LTA will be working together to progressively refurbish the toilets at 30 SMRT MRT stations on the North-South, East-West and Circle Lines.
Refurbishment will begin with Yishun and Raffles Place stationsThe move is part of ongoing efforts to make commuting more pleasant and will kick off with Yishun and Raffles Place stations.
According to LTA, the improved toilets will feature better ventilation and anti-slip tiles, as well as more energy-efficient lighting and water-saving taps.
In addition, the toilets at stations undergoing refurbishment will be closed for around 2.5 months on average.
SMRT station staff will direct commuters who require the toilet to neighbouring malls, buildings or adjacent stations.","toilets, stations, working, refurbishment, stationsthe, smrt, yishun, refurbished, mrt, lta, place, station, raffles, spore, 30",Yishun,"Starting from Feb. 18, both SMRT and LTA will be working together to progressively refurbish the toilets at 30 SMRT MRT stations on the North-South, East-West and Circle Lines.

Refurbishment will begin with Yishun and Raffles Place stations

The move is part of ongoing efforts to make commuting more pleasant and will kick off with Yishun and Raffles Place stations.

According to LTA, the improved toilets will feature better ventilation and anti-slip tiles, as well as more energy-efficient lighting and water-saving taps.

In addition, the toilets at stations undergoing refurbishment will be closed for around 2.5 months on average.

SMRT station staff will direct commuters who require the toilet to neighbouring malls, buildings or adjacent stations.

The refurbishment will last until the third quarter of 2024.

Here is the list of stations:

Follow and listen to our podcast here

Top image via LTA Facebook"
36,2022-02-21 13:41:34+08:00,"Geoff Malone, architect and co-founder of Singapore International Film Festival, dies after long illness",https://www.straitstimes.com/life/entertainment/geoff-malone-architect-and-co-founder-of-singapore-international-film-festival-dies-after-long-illness,"SINGAPORE - Geoffrey T. Malone, co-founder of the Singapore International Film Festival and the architect behind Singapore's first multiplex, the 10-cinema Golden Village Yishun 10, has died at the age of 79.
The Singapore International Film Festival (SGIFF) is now the largest and longest-running film event in Singapore.
Geoff and the other founding members of the film festival created a platform from which so many film-makers have benefited.
His short, Pain, was awarded Best Singapore Short Film at the festival in 1994.
His legacy, as seen in the Singapore film community, and his aspirations for it, will live on.""","geoff, singapore, cofounder, mr, long, international, film, short, malone, festival, st, organising, tan, films, illness, dies",Yishun,"SINGAPORE - Geoffrey T. Malone, co-founder of the Singapore International Film Festival and the architect behind Singapore's first multiplex, the 10-cinema Golden Village Yishun 10, has died at the age of 79.

In an obituary published on Sunday (Feb 20), it stated that he was born in 1943 and died last Thursday after a long illness. He is survived by his wife, son and daughter.

In a 1986 interview with The Straits Times (ST), the Australian architect said that the film festival was aimed at every film-goer. ""It is to give them a chance to watch films that they wouldn't usually be able to see in a cinema here,"" he said.

The festival's inaugural event was held in February 1987, several months later than planned to give the committee more time to raise funds. It was later reported that Mr Malone, known as Geoff to his friends, put in $20,000 of his own money into the project.

Before coming to Singapore and becoming a permanent resident, he was an actor in two of acclaimed Australian di"
37,2022-02-09 03:17:17+00:00,MNH – February 2022 Sales Launch,https://www.mynicehome.gov.sg/sales-launches/february-2022-sales-launch/,"About 3,900 BTO flats will be offered for sale this February, the first sales launch in 2022.
In the meantime, here’s a summary of everything you need to know for this sales launch.
In making comparison, please take into account the differences in attributes between the comparable resale flats and the BTO flats.
^^ Singles who apply for a 2-room Flexi flat under the Single Singapore Citizen (SSC) Scheme will pay $15,000 more than married couples.
Flexi FlatsYour eligibility for a 2-room Flexi flat is determined based on factors such as your age, the lease tenure, and whether buyers are first-timers, second-timers, singles or seniors .","flats, sales, 2022, flat, flexi, grants, 2room, starting, 5room, towns, 3room, 4room, launch, mnh",Yishun,"About 3,900 BTO flats will be offered for sale this February, the first sales launch in 2022. The BTO flats are spread over 4 towns/ estates – Geylang, Kallang/ Whampoa, Tengah, and Yishun.

In the meantime, here’s a summary of everything you need to know for this sales launch.

BTO Projects on Offer

Non-Mature Town Project Name No. of Units Starting Prices Before Grants Starting Price After Grants* Tengah Parc Flora @ Tengah ~ 101 2-room Flexi from $129,000 ^^ 2-room Flexi from $49,000 85 3-room from $231,000 3-room from $156,000 193 4-room from $309,000 4-room from $249,000 181 5-room from $420,000 5-room from $375,000 Plantation Creek ~ 377 4-room from $309,000 4-room from $249,000 336 5-room from $420,000 5-room from $375,000 Yishun Grove Spring @ Yishun ~ 196 2-room Flexi from $95,000^^ 2-room Flexi from $15,000 82 3-room from $180,000 3-room from $105,000 373 4-room from $270,000 4-room from $210,000 336 5-room from $385,000 5-room from $340,000 Yishun Boardwalk ~ 182 2-room Fle"
38,2022-02-08 15:27:43+08:00,Man goes out of his way to shelter stranger from rain in Yishun,https://stomp.straitstimes.com/singapore-seen/man-goes-out-of-his-way-to-shelter-stranger-from-rain-in-yishun,"An act of kindness filled Stomper Vanessa's heart with warmth on a rainy Monday night (Feb 7).
She shared photos of the incident that she witnessed at a bus stop in Chong Pang, Yishun, at around 9.40pm.
Even though it was out of his route, he insisted on helping.
""Witnessing things like this, humans doing something for one another, is beautiful to see and warms the heart.
View more photos in the gallery.","way, young, warms, vanessas, yishun, bus, man, goes, photos, stop, warmth, shelter, walk, rain, stranger, witnessed",Yishun,"An act of kindness filled Stomper Vanessa's heart with warmth on a rainy Monday night (Feb 7).

She shared photos of the incident that she witnessed at a bus stop in Chong Pang, Yishun, at around 9.40pm.

Vanessa said: ""I was touched when I saw a young Chinese guy (in a red tee) offering to share his umbrella and walk an old Indian uncle (in a blue uniform with a bag) to the bus stop during the heavy rain. Even though it was out of his route, he insisted on helping.

""Witnessing things like this, humans doing something for one another, is beautiful to see and warms the heart.

""Thank you for displaying kindness.""

View more photos in the gallery."
39,2022-03-10 15:53:19+08:00,Woman injured by wild boar outside HDB neighbourhood shops in Yishun,https://www.straitstimes.com/singapore/woman-injured-by-wild-boar-outside-hdb-neighbourhood-shops-in-khatib,"SINGAPORE - A woman was taken to hospital after being injured when a wild boar ran into her at an HDB block in Yishun on Wednesday evening (March 9).
The Singapore Civil Defence Force (SCDF) said that it received a call for assistance at Block 846 Yishun Street 81 at around 6.50pm on Wednesday.
Eyewitnesses told The Straits Times that the wild boar, which was ""about the size of a dog"", hit the glass display of a nearby optical shop after colliding with the woman, and then ran off.
""After the boar hit the woman, she remained on the ground for a long time.
""They (the woman and daughter) looked like they were on their way to buy dinner after work.","shops, outside, injured, hdb, neighbourhood, daughter, yishun, told, wild, block, woman, tan, boar, taken, saw",Yishun,"SINGAPORE - A woman was taken to hospital after being injured when a wild boar ran into her at an HDB block in Yishun on Wednesday evening (March 9).

The Singapore Civil Defence Force (SCDF) said that it received a call for assistance at Block 846 Yishun Street 81 at around 6.50pm on Wednesday.

The four-storey block of flats has a row of shops on the ground floor.

Eyewitnesses told The Straits Times that the wild boar, which was ""about the size of a dog"", hit the glass display of a nearby optical shop after colliding with the woman, and then ran off.

A fruit seller in the block, Mr Lemon Tan, 31, said he was walking back to his store after buying dinner and saw the wild boar emerge from the corridor next to his store.

""I ducked into my store and saw the wild boar run past and collide with a woman and her daughter,"" he told ST.

Mr Tan said he then heard a loud bang, which he later learnt was due to the wild boar running into the glass storefront of an optical shop nearby.

""After "
40,2022-03-21 15:55:01+08:00,"Wild boar that injured woman in Yishun caught, 'euthanised humanely'",https://www.straitstimes.com/singapore/environment/yishun-park-reopened-to-public-after-wild-boar-is-caught,"SINGAPORE - A wild boar that knocked a woman unconscious in Yishun was caught by National Parks Board (NParks) officers in Yishun Park on Sunday (March 20).
It has been “euthanised humanely for public safety”, said NParks in response to a query from The Straits Times (ST).
""NParks officers trapped the wild boar on March 20 and are working to remove all the hoardings from the park.”The woman was knocked unconscious by the animal at Block 846 Yishun Street 81 on March 9 at around 6.50pm.
Eyewitnesses told ST that the wild boar, which was ""about the size of a dog"", hit the glass storefront of a nearby optical shop after colliding with the woman, and then ran off.
The woman was taken to Khoo Teck Puat Hospital by paramedics.","caught, euthanised, injured, unconscious, nparks, yishun, reopened, wild, officers, park, humanely, woman, boar, national",Yishun,"SINGAPORE - A wild boar that knocked a woman unconscious in Yishun was caught by National Parks Board (NParks) officers in Yishun Park on Sunday (March 20).

It has been “euthanised humanely for public safety”, said NParks in response to a query from The Straits Times (ST).

The park has been reopened to the public.

In a Facebook post on Monday, Minister of State for Home Affairs and National Development Muhammad Faishal Ibrahim said: “I am happy to update that Yishun Park has been reopened and residents are able to visit the park again.

""NParks officers trapped the wild boar on March 20 and are working to remove all the hoardings from the park.”

The woman was knocked unconscious by the animal at Block 846 Yishun Street 81 on March 9 at around 6.50pm.

Eyewitnesses told ST that the wild boar, which was ""about the size of a dog"", hit the glass storefront of a nearby optical shop after colliding with the woman, and then ran off.

The woman was taken to Khoo Teck Puat Hospital by param"
41,2022-03-02 21:03:07+08:00,Woman hit by falling plasterboard from roof of Yishun sheltered linkway,https://www.straitstimes.com/singapore/community/woman-52-suffers-head-injury-after-plasterboard-falls-from-roof-of-3-storey-high-sheltered-linkway-in-yishun,"SINGAPORE - A 52-year-old woman suffered a head injury after a plasterboard fell from a section of the roof of a sheltered linkway in Yishun on Tuesday afternoon (March 1).
The Yishun resident, Ms Xu Bei Yu, and her son were using the linkway between Blocks 272 and 275 of Yishun Street 22, when the piece of plasterboard hit her, Chinese-language newspaper Shin Min Daily News reported on Wednesday.
Ms Xu, a logistics driver, told the evening daily that she often used the sheltered walkway to get to nearby shops.
The spokesman added that a property officer had rushed to the scene the moment the town council received a call for assistance.
The town council has also deployed estate ambassadors to the blocks to help perform checks and ensure the safety of residents.","hit, board, xu, sheltered, council, walkway, blocks, yishun, falling, roof, town, used, told, linkway, woman, plasterboard",Yishun,"SINGAPORE - A 52-year-old woman suffered a head injury after a plasterboard fell from a section of the roof of a sheltered linkway in Yishun on Tuesday afternoon (March 1).

The Yishun resident, Ms Xu Bei Yu, and her son were using the linkway between Blocks 272 and 275 of Yishun Street 22, when the piece of plasterboard hit her, Chinese-language newspaper Shin Min Daily News reported on Wednesday.

The weather was reportedly fine at the time, and it was not raining.

Her son, 23, was startled to see blood trickling down her neck. He called for an ambulance, which took her to Khoo Teck Puat Hospital.

The woman left the hospital at 11pm on Tuesday. She did not require stitches on her head but also suffered scratches on her shoulder, Shin Min reported.

The woman was told to observe her health for up to a week to ensure there was no dizziness or vomiting, and if there was, to return for further medical help.

Ms Xu, a logistics driver, told the evening daily that she often used the shel"
42,2022-03-18 21:15:27+08:00,Several Yishun flats hit with metal ball bearings; police investigating,https://www.straitstimes.com/singapore/community/my-flat-was-shot-at-with-3cm-metal-ball-bearings-says-yishun-resident-police-investigating-more-cases,"SINGAPORE - The police are investigating complaints from residents in several Yishun blocks that their flats have been shot at with metal ball bearings in the past few months, causing damage to windows and furniture.
She is aware of nine neighbours who had their glass doors and windows damaged, the 40-year-old human resource assistant told The Straits Times (ST) on Friday (March 18).
Chinese-language evening daily Shin Min Daily News on Friday quoted another resident, named only as Ms Chung, 32, saying that her windows were hit four times by metal ball bearings over the past six months.
An MP for Nee Soon GRC Louis Ng told ST on Friday that police investigations are ongoing for the cases reported.
She said she worried about her children getting hit, noting that the shots ""did quite a bit of damage to the door"".","hit, doors, metal, bearings, investigating, times, yishun, told, lou, st, damage, residents, ball, windows, flats",Yishun,"SINGAPORE - The police are investigating complaints from residents in several Yishun blocks that their flats have been shot at with metal ball bearings in the past few months, causing damage to windows and furniture.

This has been going on since at least June last year, said a resident of Block 347A Yishun Avenue 11, who gave her name only as Mrs Lou, whose flat was also targeted with 3cm bearings last year.

She is aware of nine neighbours who had their glass doors and windows damaged, the 40-year-old human resource assistant told The Straits Times (ST) on Friday (March 18).

Chinese-language evening daily Shin Min Daily News on Friday quoted another resident, named only as Ms Chung, 32, saying that her windows were hit four times by metal ball bearings over the past six months.

An MP for Nee Soon GRC Louis Ng told ST on Friday that police investigations are ongoing for the cases reported.

Mrs Lou, who lives in a ninth-floor unit with her husband and two sons, aged 10 and 15, said "
43,2022-03-22 13:48:49,"Wild boar that injured woman in Yishun caught after 12 days, ‘euthanised humanely’",https://youthopia.sg/read/wild-boar-that-injured-woman-in-yishun-caught-after-12-days-euthanised-humanely/,"The wild boar that was responsible for the attack of several people recently has been caught and “euthanised humanely for public safety”, said the National Parks Board (NParks) on Monday (Mar 21).
After a week of tracing, NParks officers were able to trap the animal at Yishun Park on Sunday (Mar 20).
The boar was then seen entering Yishun Park, which NPark officers cordoned off for public safety and it had remained closed ever since.
Associate Professor Faishal mentioned that the people who had encountered the wild boar have been recovering well.
Should you encounter a wild boar, here is what you should do.","caught, public, euthanised, safety, injured, 12, nparks, yishun, officers, wild, park, mar, humanely, woman, boar, days",Yishun,"The wild boar that was responsible for the attack of several people recently has been caught and “euthanised humanely for public safety”, said the National Parks Board (NParks) on Monday (Mar 21).

After a week of tracing, NParks officers were able to trap the animal at Yishun Park on Sunday (Mar 20).

The wild boar had been at large since Mar 9 where it went on a rampage in an open area in Yishun, injuring several people and knocking a woman unconscious. The woman was taken to Khoo Teck Puat Hospital.

The boar was then seen entering Yishun Park, which NPark officers cordoned off for public safety and it had remained closed ever since.

With the capture of the boar, NParks has confirmed that Yishun Park will be reopened for visitors and that they are currently working to remove all hoardings from the park.

Minister of State for National Development and Home Affairs Muhammad Faishal Ibrahim, who is also a Nee Soon Group Representation Member of Parliament, announced the capture of the"
44,2022-03-28 13:54:14+08:00,"Over 80 existing HDB blocks in Jurong, Yishun to have rainwater harvesting systems from 2027",https://www.straitstimes.com/singapore/housing/over-80-existing-hdb-blocks-in-jurong-yishun-to-have-rainwater-harvesting-systems-from-2027,"SINGAPORE - From 2027, more than 80 Housing Board blocks in Jurong and Yishun will be able to conserve more water, with the installation of rainwater harvesting systems at these estates.
This is the first time existing housing estates will have rainwater harvesting facilities, which have been installed in new Build-to-Order (BTO) housing estates since 2018 under the Housing Board's UrbanWater Harvesting System initiative.
HDB estimates that about 15 UrbanWater Harvesting Systems will be installed across 89 blocks in the two towns.
The rainwater collected can be used to wash common areas and water plants in the estates, among other non-potable uses.
It is easier to implement rainwater harvesting in new BTO projects because the system's infrastructure can be planned and designed upfront to ensure it is located where the most amount of rainwater can be collected, explained HDB.","housing, hdb, water, existing, 80, blocks, jurong, yishun, systems, harvesting, 2027, estates, collected, rainwater, system, projects",Yishun,"SINGAPORE - From 2027, more than 80 Housing Board blocks in Jurong and Yishun will be able to conserve more water, with the installation of rainwater harvesting systems at these estates.

This is the first time existing housing estates will have rainwater harvesting facilities, which have been installed in new Build-to-Order (BTO) housing estates since 2018 under the Housing Board's UrbanWater Harvesting System initiative.

HDB estimates that about 15 UrbanWater Harvesting Systems will be installed across 89 blocks in the two towns. The rainwater collected can be used to wash common areas and water plants in the estates, among other non-potable uses.

The 15 systems can potentially save about 17,500 cubic m of water per year, which is equivalent to the average amount of potable water used in more than 85 four-room HDB flats in a year.

Beyond conserving water, rainwater collected by the system can mitigate flash floods at neighbourhoods and estates during a deluge, as it slows down the"
45,2022-03-28 13:54:14+08:00,Bigger than normal Yishun flat sold for S$1.038 million,https://mothership.sg/2022/03/yishun-flat-1-million/,"An executive flat in Yishun sold for S$1.038 million in February 2022, the first time a public housing unit in Yishun has transacted above the million dollar figure, according to 99.co.
The flat is also conveniently located beside Safra Yishun, and across the road from Khoo Teck Puat Hospital, Yishun Park, and Yishun Pond.
1st time in four years non-mature estate flat sold for at least S$1 millionThis was also the first time in four years that a flat in a non-mature estate has been sold for at least a million dollars.
The last time a flat in a non-mature estate was sold for at least S$1 million was in Hougang in January 2018.
The unit sold then was an executive maisonette.","flat, sold, s1, yishun, million, normal, bigger, estate, sq, typical, nonmature, unit, s1038",Yishun,"An executive flat in Yishun sold for S$1.038 million in February 2022, the first time a public housing unit in Yishun has transacted above the million dollar figure, according to 99.co.

The sale comes hot on the heels of an overheated resale market as new flats are scheduled to take longer to build and complete owing to the pandemic.

Close to amenities

Located at Block 652 Yishun Avenue 4, the flat is not a typical four or five-room flat though, as per the 99.co and SRX report [PDF] on the HDB resale market in February.

At a total floor area of 2,013 sq ft, the flat is one of those units that likely has a spare room and a balcony.

Its psf price comes up to S$516.

A typical four-room flat is about 1,000 sq ft.

The flat is also conveniently located beside Safra Yishun, and across the road from Khoo Teck Puat Hospital, Yishun Park, and Yishun Pond.

It has about 63 years of its lease left.

1st time in four years non-mature estate flat sold for at least S$1 million

This was also t"
